,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.5,0.35,0.35,0.35
1,0.5,0.35,0.35,0.35
2,0.5,0.35,0.35,0.35
3,0.5,0.35,0.35,0.35
4,0.5,0.35,0.35,0.35
5,0.5,0.35,0.35,0.35
6,0.5,0.35,0.35,0.35
7,0.5,0.35,0.35,0.35
8,0.5,0.35,0.35,0.35
9,0.5,0.35,0.35,0.35
10,0.5,0.35,0.35,0.35
11,0.5,0.35,0.35,0.35
12,0.5,0.35,0.35,0.35
13,0.5,0.35,0.35,0.35
14,0.5,0.35,0.35,0.35
15,0.5,0.35,0.35,0.35
16,0.5,0.35,0.35,0.35
17,0.5,0.35,0.35,0.35
18,0.5,0.35,0.35,0.35
19,0.5,0.35,0.35,0.35
20,0.5,0.35,0.35,0.35
21,0.5,0.35,0.35,0.35
22,0.5,0.35,0.35,0.35
23,0.5,0.35,0.35,0.35
24,0.5,0.35,0.35,0.35
25,0.5,0.35,0.35,0.35
26,0.5,0.35,0.35,0.35
27,0.5,0.35,0.35,0.35
28,0.5,0.35,0.35,0.35
29,0.5,0.35,0.35,0.35
30,0.5,0.35,0.35,0.35
31,0.5,0.35,0.35,0.35
32,0.5,0.35,0.35,0.35
33,0.5,0.35,0.35,0.35
34,0.5,0.35,0.35,0.35
35,0.5,0.35,0.35,0.35
36,0.5,0.35,0.35,0.35
37,0.5,0.35,0.35,0.35
38,0.5,0.35,0.35,0.35
39,0.5,0.35,0.35,0.35
40,0.5,0.35,0.35,0.35
41,0.5,0.35,0.35,0.35
42,0.5,0.35,0.35,0.35
43,0.5,0.35,0.35,0.35
44,0.5,0.35,0.35,0.35
45,0.5,0.35,0.35,0.35
46,0.5,0.35,0.35,0.35
47,0.5,0.35,0.35,0.35
48,0.5,0.35,0.35,0.35
49,0.5,0.35,0.35,0.35
50,0.5,0.35,0.35,0.35
51,0.5,0.35,0.35,0.35
52,0.5,0.35,0.35,0.35
53,0.5,0.35,0.35,0.35
54,0.5,0.35,0.35,0.35
55,0.5,0.35,0.35,0.35
56,0.5,0.35,0.35,0.35
57,0.5,0.35,0.35,0.35
58,0.5,0.35,0.35,0.35
59,0.5,0.35,0.35,0.35
60,0.5,0.35,0.35,0.35
61,0.5,0.35,0.35,0.35
62,0.5,0.35,0.35,0.35
63,0.5,0.35,0.35,0.35
64,0.5,0.35,0.35,0.35
65,0.5,0.35,0.35,0.35
66,0.5,0.35,0.35,0.35
67,0.5,0.35,0.35,0.35
68,0.5,0.35,0.35,0.35
69,0.5,0.35,0.35,0.35
70,0.5,0.35,0.35,0.35
71,0.5,0.35,0.35,0.35
72,0.5,0.35,0.35,0.35
73,0.5,0.35,0.35,0.35
74,0.5,0.35,0.35,0.35
75,0.5,0.35,0.35,0.35
76,0.5,0.35,0.35,0.35
77,0.5,0.35,0.35,0.35
78,0.5,0.35,0.35,0.35
79,0.5,0.35,0.35,0.35
80,0.5,0.35,0.35,0.35
81,0.5,0.35,0.35,0.35
82,0.5,0.35,0.35,0.35
83,0.5,0.35,0.35,0.35
84,0.5,0.35,0.35,0.35
85,0.5,0.35,0.35,0.35
86,0.5,0.35,0.35,0.35
87,0.5,0.35,0.35,0.35
88,0.5,0.35,0.35,0.35
89,0.5,0.35,0.35,0.35
90,0.5,0.35,0.35,0.35
91,0.5,0.35,0.35,0.35
92,0.5,0.35,0.35,0.35
93,0.5,0.35,0.35,0.35
94,0.5,0.35,0.35,0.35
95,0.5,0.35,0.35,0.35
96,0.5,0.35,0.35,0.35
97,0.5,0.35,0.35,0.35
98,0.5,0.35,0.35,0.35
99,0.5,0.35,0.35,0.35
