,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.5,0.88,0.88,0.88
1,0.5,0.88,0.88,0.88
2,0.5,0.88,0.88,0.88
3,0.5,0.88,0.88,0.88
4,0.5,0.88,0.88,0.88
5,0.5,0.88,0.88,0.88
6,0.5,0.88,0.88,0.88
7,0.5,0.88,0.88,0.88
8,0.5,0.88,0.88,0.88
9,0.5,0.88,0.88,0.88
10,0.5,0.88,0.88,0.88
11,0.5,0.88,0.88,0.88
12,0.5,0.88,0.88,0.88
13,0.5,0.88,0.88,0.88
14,0.5,0.88,0.88,0.88
15,0.5,0.88,0.88,0.88
16,0.5,0.88,0.88,0.88
17,0.5,0.88,0.88,0.88
18,0.5,0.88,0.88,0.88
19,0.5,0.88,0.88,0.88
20,0.5,0.88,0.88,0.88
21,0.5,0.88,0.88,0.88
22,0.5,0.88,0.88,0.88
23,0.5,0.88,0.88,0.88
24,0.5,0.88,0.88,0.88
25,0.5,0.88,0.88,0.88
26,0.5,0.88,0.88,0.88
27,0.5,0.88,0.88,0.88
28,0.5,0.88,0.88,0.88
29,0.5,0.88,0.88,0.88
30,0.5,0.88,0.88,0.88
31,0.5,0.88,0.88,0.88
32,0.5,0.88,0.88,0.88
33,0.5,0.88,0.88,0.88
34,0.5,0.88,0.88,0.88
35,0.5,0.88,0.88,0.88
36,0.5,0.88,0.88,0.88
37,0.5,0.88,0.88,0.88
38,0.5,0.88,0.88,0.88
39,0.5,0.88,0.88,0.88
40,0.5,0.88,0.88,0.88
41,0.5,0.88,0.88,0.88
42,0.5,0.88,0.88,0.88
43,0.5,0.88,0.88,0.88
44,0.5,0.88,0.88,0.88
45,0.5,0.88,0.88,0.88
46,0.5,0.88,0.88,0.88
47,0.5,0.88,0.88,0.88
48,0.5,0.88,0.88,0.88
49,0.5,0.88,0.88,0.88
